"location","time_idx","value","target"
"LI","2021-09-02",11,"inc case"
"LT","2021-09-02",862,"inc case"
"LU","2021-09-02",77,"inc case"
"MT","2021-09-02",75,"inc case"
"NL","2021-09-02",2540,"inc case"
"NO","2021-09-02",1550,"inc case"
"PL","2021-09-02",376,"inc case"
"PT","2021-09-02",2830,"inc case"
"RO","2021-09-02",1470,"inc case"
"SK","2021-09-02",230,"inc case"
"SI","2021-09-02",674,"inc case"
"ES","2021-09-02",9561,"inc case"
"SE","2021-09-02",1214,"inc case"
"CH","2021-09-02",2827,"inc case"
"GB","2021-09-02",37830,"inc case"
"AT","2021-09-03",1557,"inc case"
"BE","2021-09-03",2298,"inc case"
"BG","2021-09-03",1640,"inc case"
"HR","2021-09-03",816,"inc case"
"CY","2021-09-03",235,"inc case"
"CZ","2021-09-03",308,"inc case"
"DK","2021-09-03",697,"inc case"
"EE","2021-09-03",344,"inc case"
"FI","2021-09-03",650,"inc case"
"FR","2021-09-03",12908,"inc case"
"DE","2021-09-03",14251,"inc case"
"GR","2021-09-03",2715,"inc case"
"HU","2021-09-03",247,"inc case"
"IS","2021-09-03",44,"inc case"
"IE","2021-09-03",1407,"inc case"
"IT","2021-09-03",6729,"inc case"
"LV","2021-09-03",354,"inc case"
"LI","2021-09-03",12,"inc case"
"LT","2021-09-03",803,"inc case"
"LU","2021-09-03",121,"inc case"
"MT","2021-09-03",42,"inc case"
"NL","2021-09-03",2691,"inc case"
"NO","2021-09-03",1687,"inc case"
"PL","2021-09-03",361,"inc case"
"PT","2021-09-03",1822,"inc case"
"RO","2021-09-03",1520,"inc case"
"SK","2021-09-03",384,"inc case"
"SI","2021-09-03",612,"inc case"
"ES","2021-09-03",6311,"inc case"
"SE","2021-09-03",1394,"inc case"
"CH","2021-09-03",0,"inc case"
"GB","2021-09-03",42065,"inc case"
"AT","2021-09-04",1692,"inc case"
"BE","2021-09-04",0,"inc case"
"BG","2021-09-04",854,"inc case"
"HR","2021-09-04",882,"inc case"
"CY","2021-09-04",238,"inc case"
"CZ","2021-09-04",308,"inc case"
"DK","2021-09-04",438,"inc case"
"EE","2021-09-04",352,"inc case"
"FI","2021-09-04",520,"inc case"
"FR","2021-09-04",13336,"inc case"
"DE","2021-09-04",0,"inc case"
"GR","2021-09-04",2284,"inc case"
"HU","2021-09-04",0,"inc case"
"IS","2021-09-04",54,"inc case"
"IE","2021-09-04",1703,"inc case"
"IT","2021-09-04",6156,"inc case"
"LV","2021-09-04",360,"inc case"
"LI","2021-09-04",8,"inc case"
"LT","2021-09-04",838,"inc case"
"LU","2021-09-04",0,"inc case"
"MT","2021-09-04",62,"inc case"
"NL","2021-09-04",2347,"inc case"
"NO","2021-09-04",1149,"inc case"
"PL","2021-09-04",388,"inc case"
"PT","2021-09-04",1713,"inc case"
"RO","2021-09-04",1568,"inc case"
"SK","2021-09-04",475,"inc case"
"SI","2021-09-04",742,"inc case"
"ES","2021-09-04",0,"inc case"
"SE","2021-09-04",0,"inc case"
"CH","2021-09-04",0,"inc case"
"GB","2021-09-04",36642,"inc case"
"AT","2021-09-05",1932,"inc case"
"BE","2021-09-05",0,"inc case"
"BG","2021-09-05",488,"inc case"
"HR","2021-09-05",539,"inc case"
"CY","2021-09-05",295,"inc case"
"CZ","2021-09-05",205,"inc case"
"DK","2021-09-05",632,"inc case"
"EE","2021-09-05",255,"inc case"
"FI","2021-09-05",336,"inc case"
"FR","2021-09-05",10410,"inc case"
"DE","2021-09-05",0,"inc case"
"GR","2021-09-05",1284,"inc case"
"HU","2021-09-05",0,"inc case"
"IS","2021-09-05",22,"inc case"
"IE","2021-09-05",1180,"inc case"
"IT","2021-09-05",5314,"inc case"
"LV","2021-09-05",358,"inc case"
"LI","2021-09-05",9,"inc case"
"LT","2021-09-05",683,"inc case"
"LU","2021-09-05",0,"inc case"
"MT","2021-09-05",49,"inc case"
"NL","2021-09-05",2115,"inc case"
"NO","2021-09-05",1065,"inc case"
"PL","2021-09-05",323,"inc case"
"PT","2021-09-05",1190,"inc case"
"RO","2021-09-05",1242,"inc case"
"SK","2021-09-05",291,"inc case"
"SI","2021-09-05",317,"inc case"
"ES","2021-09-05",0,"inc case"
"SE","2021-09-05",0,"inc case"
"CH","2021-09-05",0,"inc case"
"GB","2021-09-05",36515,"inc case"
"AT","2021-09-06",1576,"inc case"
"BE","2021-09-06",4648,"inc case"
"BG","2021-09-06",677,"inc case"
"HR","2021-09-06",184,"inc case"
"CY","2021-09-06",147,"inc case"
"CZ","2021-09-06",138,"inc case"
"DK","2021-09-06",461,"inc case"
"EE","2021-09-06",213,"inc case"
"FI","2021-09-06",346,"inc case"
"FR","2021-09-06",2289,"inc case"
"DE","2021-09-06",26037,"inc case"
"GR","2021-09-06",1765,"inc case"
"HU","2021-09-06",648,"inc case"
"IS","2021-09-06",31,"inc case"
"IE","2021-09-06",1136,"inc case"
"IT","2021-09-06",3347,"inc case"
"LV","2021-09-06",114,"inc case"
"LI","2021-09-06",12,"inc case"
"LT","2021-09-06",399,"inc case"
"LU","2021-09-06",143,"inc case"
"MT","2021-09-06",37,"inc case"
"NL","2021-09-06",2456,"inc case"
"NO","2021-09-06",1204,"inc case"
"PL","2021-09-06",182,"inc case"
"PT","2021-09-06",663,"inc case"
"RO","2021-09-06",1035,"inc case"
"SK","2021-09-06",189,"inc case"
"SI","2021-09-06",234,"inc case"
"ES","2021-09-06",9357,"inc case"
"SE","2021-09-06",0,"inc case"
"CH","2021-09-06",0,"inc case"
"GB","2021-09-06",40801,"inc case"
"AT","2021-09-07",1391,"inc case"
"BE","2021-09-07",1847,"inc case"
"BG","2021-09-07",2005,"inc case"
"HR","2021-09-07",704,"inc case"
"CY","2021-09-07",223,"inc case"
"CZ","2021-09-07",394,"inc case"
"DK","2021-09-07",451,"inc case"
"EE","2021-09-07",389,"inc case"
"FI","2021-09-07",581,"inc case"
"FR","2021-09-07",13802,"inc case"
"DE","2021-09-07",6726,"inc case"
"GR","2021-09-07",3442,"inc case"
"HU","2021-09-07",130,"inc case"
"IS","2021-09-07",27,"inc case"
"IE","2021-09-07",1465,"inc case"
"IT","2021-09-07",4715,"inc case"
"LV","2021-09-07",311,"inc case"
"LI","2021-09-07",9,"inc case"
"LT","2021-09-07",721,"inc case"
"LU","2021-09-07",113,"inc case"
"MT","2021-09-07",41,"inc case"
"NL","2021-09-07",2781,"inc case"
"NO","2021-09-07",1704,"inc case"
"PL","2021-09-07",405,"inc case"
"PT","2021-09-07",1231,"inc case"
"RO","2021-09-07",2033,"inc case"
"SK","2021-09-07",504,"inc case"
"SI","2021-09-07",877,"inc case"
"ES","2021-09-07",5528,"inc case"
"SE","2021-09-07",2924,"inc case"
"CH","2021-09-07",12801,"inc case"
"GB","2021-09-07",37179,"inc case"
"AT","2021-09-08",1801,"inc case"
"BE","2021-09-08",2553,"inc case"
"BG","2021-09-08",1956,"inc case"
"HR","2021-09-08",1237,"inc case"
"CY","2021-09-08",206,"inc case"
"CZ","2021-09-08",590,"inc case"
"DK","2021-09-08",514,"inc case"
"EE","2021-09-08",488,"inc case"
"FI","2021-09-08",522,"inc case"
"FR","2021-09-08",0,"inc case"
"DE","2021-09-08",13565,"inc case"
"GR","2021-09-08",2198,"inc case"
"HU","2021-09-08",246,"inc case"
"IS","2021-09-08",40,"inc case"
"IE","2021-09-08",1537,"inc case"
"IT","2021-09-08",5921,"inc case"
"LV","2021-09-08",459,"inc case"
"LI","2021-09-08",13,"inc case"
"LT","2021-09-08",903,"inc case"
"LU","2021-09-08",97,"inc case"
"MT","2021-09-08",53,"inc case"
"NL","2021-09-08",2362,"inc case"
"NO","2021-09-08",1546,"inc case"
"PL","2021-09-08",531,"inc case"
"PT","2021-09-08",1778,"inc case"
"RO","2021-09-08",2079,"inc case"
"SK","2021-09-08",592,"inc case"
"SI","2021-09-08",1094,"inc case"
"ES","2021-09-08",5618,"inc case"
"SE","2021-09-08",1711,"inc case"
"CH","2021-09-08",3551,"inc case"
"GB","2021-09-08",38486,"inc case"
"AT","2021-09-09",2300,"inc case"
"BE","2021-09-09",2270,"inc case"
"BG","2021-09-09",1629,"inc case"
"HR","2021-09-09",941,"inc case"
"CY","2021-09-09",182,"inc case"
"CZ","2021-09-09",373,"inc case"
"DK","2021-09-09",591,"inc case"
"EE","2021-09-09",467,"inc case"
"FI","2021-09-09",482,"inc case"
"FR","2021-09-09",17590,"inc case"
"DE","2021-09-09",15431,"inc case"
"GR","2021-09-09",2163,"inc case"
"HU","2021-09-09",345,"inc case"
"IS","2021-09-09",43,"inc case"
"IE","2021-09-09",1271,"inc case"
"IT","2021-09-09",5518,"inc case"
"LV","2021-09-09",491,"inc case"
"LI","2021-09-09",6,"inc case"
"LT","2021-09-09",991,"inc case"
"LU","2021-09-09",85,"inc case"
"MT","2021-09-09",30,"inc case"
"NL","2021-09-09",2687,"inc case"
"NO","2021-09-09",1629,"inc case"
"PL","2021-09-09",511,"inc case"
"PT","2021-09-09",1408,"inc case"
"RO","2021-09-09",2226,"inc case"
"SK","2021-09-09",657,"inc case"
"SI","2021-09-09",1017,"inc case"
"ES","2021-09-09",4763,"inc case"
"SE","2021-09-09",1375,"inc case"
"CH","2021-09-09",3116,"inc case"
"GB","2021-09-09",37480,"inc case"
"AT","2021-09-10",2169,"inc case"
"BE","2021-09-10",2190,"inc case"
"BG","2021-09-10",1626,"inc case"
"HR","2021-09-10",1042,"inc case"
"CY","2021-09-10",174,"inc case"
"CZ","2021-09-10",421,"inc case"
"DK","2021-09-10",557,"inc case"
"EE","2021-09-10",540,"inc case"
"FI","2021-09-10",459,"inc case"
"FR","2021-09-10",9898,"inc case"
"DE","2021-09-10",12969,"inc case"
"GR","2021-09-10",2129,"inc case"
"HU","2021-09-10",323,"inc case"
"IS","2021-09-10",26,"inc case"
"IE","2021-09-10",1619,"inc case"
"IT","2021-09-10",5617,"inc case"
"LV","2021-09-10",488,"inc case"
"LI","2021-09-10",3,"inc case"
"LT","2021-09-10",938,"inc case"
"LU","2021-09-10",92,"inc case"
"MT","2021-09-10",38,"inc case"
"NL","2021-09-10",2198,"inc case"
"NO","2021-09-10",1301,"inc case"
"PL","2021-09-10",529,"inc case"
"PT","2021-09-10",1323,"inc case"
"RO","2021-09-10",2520,"inc case"
"SK","2021-09-10",562,"inc case"
"SI","2021-09-10",999,"inc case"
"ES","2021-09-10",4440,"inc case"
"SE","2021-09-10",1482,"inc case"
"CH","2021-09-10",2894,"inc case"
"GB","2021-09-10",36734,"inc case"
"AT","2021-09-11",2339,"inc case"
"BE","2021-09-11",0,"inc case"
"BG","2021-09-11",909,"inc case"
"HR","2021-09-11",1162,"inc case"
"CY","2021-09-11",142,"inc case"
"CZ","2021-09-11",451,"inc case"
"DK","2021-09-11",386,"inc case"
"EE","2021-09-11",493,"inc case"
"FI","2021-09-11",496,"inc case"
"FR","2021-09-11",9601,"inc case"
"DE","2021-09-11",0,"inc case"
"GR","2021-09-11",2190,"inc case"
"HU","2021-09-11",0,"inc case"
"IS","2021-09-11",35,"inc case"
"IE","2021-09-11",1466,"inc case"
"IT","2021-09-11",5191,"inc case"
"LV","2021-09-11",419,"inc case"
"LI","2021-09-11",7,"inc case"
"LT","2021-09-11",1050,"inc case"
"LU","2021-09-11",0,"inc case"
"MT","2021-09-11",34,"inc case"
"NL","2021-09-11",0,"inc case"
"NO","2021-09-11",840,"inc case"
"PL","2021-09-11",531,"inc case"
"PT","2021-09-11",1223,"inc case"
"RO","2021-09-11",2648,"inc case"
"SK","2021-09-11",703,"inc case"
"SI","2021-09-11",1087,"inc case"
"ES","2021-09-11",0,"inc case"
"SE","2021-09-11",0,"inc case"
"CH","2021-09-11",0,"inc case"
"GB","2021-09-11",28856,"inc case"
"AT","2021-09-12",2246,"inc case"
"BE","2021-09-12",0,"inc case"
"BG","2021-09-12",437,"inc case"
"HR","2021-09-12",807,"inc case"
"CY","2021-09-12",136,"inc case"
"CZ","2021-09-12",253,"inc case"
"DK","2021-09-12",434,"inc case"
"EE","2021-09-12",329,"inc case"
"FI","2021-09-12",329,"inc case"
"FR","2021-09-12",7679,"inc case"
"DE","2021-09-12",0,"inc case"
"GR","2021-09-12",1319,"inc case"
"HU","2021-09-12",0,"inc case"
"IS","2021-09-12",13,"inc case"
"IE","2021-09-12",1346,"inc case"
"IT","2021-09-12",4664,"inc case"
"LV","2021-09-12",393,"inc case"
"LI","2021-09-12",3,"inc case"
"LT","2021-09-12",948,"inc case"
"LU","2021-09-12",0,"inc case"
"MT","2021-09-12",50,"inc case"
"NL","2021-09-12",3821,"inc case"
"NO","2021-09-12",653,"inc case"
"PL","2021-09-12",476,"inc case"
"PT","2021-09-12",911,"inc case"
"RO","2021-09-12",2255,"inc case"
"SK","2021-09-12",522,"inc case"
"SI","2021-09-12",559,"inc case"
"ES","2021-09-12",0,"inc case"
"SE","2021-09-12",0,"inc case"
"CH","2021-09-12",0,"inc case"
"GB","2021-09-12",28614,"inc case"
"AT","2021-09-13",1837,"inc case"
"BE","2021-09-13",4865,"inc case"
"BG","2021-09-13",1998,"inc case"
"HR","2021-09-13",167,"inc case"
"CY","2021-09-13",100,"inc case"
"CZ","2021-09-13",136,"inc case"
"DK","2021-09-13",263,"inc case"
"EE","2021-09-13",177,"inc case"
"FI","2021-09-13",283,"inc case"
"FR","2021-09-13",1291,"inc case"
"DE","2021-09-13",24070,"inc case"
"GR","2021-09-13",1608,"inc case"
"HU","2021-09-13",873,"inc case"
"IS","2021-09-13",32,"inc case"
"IE","2021-09-13",877,"inc case"
"IT","2021-09-13",2792,"inc case"
"LV","2021-09-13",135,"inc case"
"LI","2021-09-13",1,"inc case"
"LT","2021-09-13",536,"inc case"
"LU","2021-09-13",166,"inc case"
"MT","2021-09-13",35,"inc case"
"NL","2021-09-13",2009,"inc case"
"NO","2021-09-13",1120,"inc case"
"PL","2021-09-13",270,"inc case"
"PT","2021-09-13",458,"inc case"
"RO","2021-09-13",1849,"inc case"
"SK","2021-09-13",203,"inc case"
"SI","2021-09-13",283,"inc case"
"ES","2021-09-13",7804,"inc case"
"SE","2021-09-13",0,"inc case"
"CH","2021-09-13",6060,"inc case"
"GB","2021-09-13",30283,"inc case"
"AT","2021-09-14",1390,"inc case"
"BE","2021-09-14",1725,"inc case"
"BG","2021-09-14",2029,"inc case"
"HR","2021-09-14",974,"inc case"
"CY","2021-09-14",159,"inc case"
"CZ","2021-09-14",487,"inc case"
"DK","2021-09-14",425,"inc case"
"EE","2021-09-14",473,"inc case"
"FI","2021-09-14",533,"inc case"
"FR","2021-09-14",10327,"inc case"
"DE","2021-09-14",6325,"inc case"
"GR","2021-09-14",3590,"inc case"
"HU","2021-09-14",246,"inc case"
"IS","2021-09-14",28,"inc case"
"IE","2021-09-14",1176,"inc case"
"IT","2021-09-14",4009,"inc case"
"LV","2021-09-14",460,"inc case"
"LI","2021-09-14",6,"inc case"
"LT","2021-09-14",889,"inc case"
"LU","2021-09-14",96,"inc case"
"MT","2021-09-14",50,"inc case"
"NL","2021-09-14",2354,"inc case"
"NO","2021-09-14",1219,"inc case"
"PL","2021-09-14",536,"inc case"
"PT","2021-09-14",1058,"inc case"
"RO","2021-09-14",3929,"inc case"
"SK","2021-09-14",766,"inc case"
"SI","2021-09-14",1396,"inc case"
"ES","2021-09-14",3261,"inc case"
"SE","2021-09-14",3656,"inc case"
"CH","2021-09-14",1992,"inc case"
"GB","2021-09-14",26251,"inc case"
"AT","2021-09-15",1848,"inc case"
"BE","2021-09-15",3008,"inc case"
"BG","2021-09-15",1862,"inc case"
"HR","2021-09-15",1835,"inc case"
"CY","2021-09-15",126,"inc case"
"CZ","2021-09-15",555,"inc case"
"DK","2021-09-15",370,"inc case"
"EE","2021-09-15",524,"inc case"
"FI","2021-09-15",480,"inc case"
"FR","2021-09-15",0,"inc case"
"DE","2021-09-15",12455,"inc case"
"GR","2021-09-15",2406,"inc case"
"HU","2021-09-15",371,"inc case"
"IS","2021-09-15",31,"inc case"
"IE","2021-09-15",-1176,"inc case"
"IT","2021-09-15",4826,"inc case"
"LV","2021-09-15",697,"inc case"
"LI","2021-09-15",4,"inc case"
"LT","2021-09-15",1333,"inc case"
"LU","2021-09-15",102,"inc case"
"MT","2021-09-15",32,"inc case"
"NL","2021-09-15",2098,"inc case"
"NO","2021-09-15",969,"inc case"
"PL","2021-09-15",768,"inc case"
"PT","2021-09-15",1247,"inc case"
"RO","2021-09-15",4004,"inc case"
"SK","2021-09-15",1031,"inc case"
"SI","2021-09-15",1364,"inc case"
"ES","2021-09-15",3723,"inc case"
"SE","2021-09-15",1097,"inc case"
"CH","2021-09-15",2605,"inc case"
"GB","2021-09-15",29873,"inc case"
"AT","2021-09-16",2600,"inc case"
"BE","2021-09-16",2359,"inc case"
"BG","2021-09-16",1724,"inc case"
"HR","2021-09-16",1369,"inc case"
"CY","2021-09-16",230,"inc case"
"CZ","2021-09-16",524,"inc case"
"DK","2021-09-16",313,"inc case"
"EE","2021-09-16",510,"inc case"
"FI","2021-09-16",454,"inc case"
"FR","2021-09-16",12814,"inc case"
"DE","2021-09-16",12925,"inc case"
"GR","2021-09-16",2322,"inc case"
"HU","2021-09-16",458,"inc case"
"IS","2021-09-16",39,"inc case"
"IE","2021-09-16",3765,"inc case"
"IT","2021-09-16",5115,"inc case"
"LV","2021-09-16",596,"inc case"
"LI","2021-09-16",6,"inc case"
"LT","2021-09-16",1325,"inc case"
"LU","2021-09-16",102,"inc case"
"MT","2021-09-16",25,"inc case"
"NL","2021-09-16",2138,"inc case"
"NO","2021-09-16",982,"inc case"
"PL","2021-09-16",724,"inc case"
"PT","2021-09-16",1062,"inc case"
"RO","2021-09-16",4441,"inc case"
"SK","2021-09-16",462,"inc case"
"SI","2021-09-16",1327,"inc case"
"ES","2021-09-16",4075,"inc case"
"SE","2021-09-16",1203,"inc case"
"CH","2021-09-16",2267,"inc case"
"GB","2021-09-16",26326,"inc case"
"AT","2021-09-17",2318,"inc case"
"BE","2021-09-17",2341,"inc case"
"BG","2021-09-17",1892,"inc case"
"HR","2021-09-17",1394,"inc case"
"CY","2021-09-17",124,"inc case"
"CZ","2021-09-17",554,"inc case"
"DK","2021-09-17",324,"inc case"
"EE","2021-09-17",532,"inc case"
"FI","2021-09-17",436,"inc case"
"FR","2021-09-17",6935,"inc case"
"DE","2021-09-17",11022,"inc case"
"GR","2021-09-17",2231,"inc case"
"HU","2021-09-17",479,"inc case"
"IS","2021-09-17",27,"inc case"
"IE","2021-09-17",1386,"inc case"
"IT","2021-09-17",4544,"inc case"
"LV","2021-09-17",533,"inc case"
"LI","2021-09-17",2,"inc case"
"LT","2021-09-17",1292,"inc case"
"LU","2021-09-17",91,"inc case"
"MT","2021-09-17",27,"inc case"
"NL","2021-09-17",2000,"inc case"
"NO","2021-09-17",763,"inc case"
"PL","2021-09-17",652,"inc case"
"PT","2021-09-17",1023,"inc case"
"RO","2021-09-17",4478,"inc case"
"SK","2021-09-17",1295,"inc case"
"SI","2021-09-17",1143,"inc case"
"ES","2021-09-17",3222,"inc case"
"SE","2021-09-17",1009,"inc case"
"CH","2021-09-17",2096,"inc case"
"GB","2021-09-17",32292,"inc case"
"AT","2021-09-18",2212,"inc case"
"BE","2021-09-18",0,"inc case"
"BG","2021-09-18",951,"inc case"
"HR","2021-09-18",1455,"inc case"
"CY","2021-09-18",153,"inc case"
"CZ","2021-09-18",443,"inc case"
"DK","2021-09-18",325,"inc case"
"EE","2021-09-18",391,"inc case"
"FI","2021-09-18",389,"inc case"
"FR","2021-09-18",7414,"inc case"
"DE","2021-09-18",0,"inc case"
"GR","2021-09-18",2184,"inc case"
"HU","2021-09-18",0,"inc case"
"IS","2021-09-18",0,"inc case"
"IE","2021-09-18",1456,"inc case"
"IT","2021-09-18",4576,"inc case"
"LV","2021-09-18",542,"inc case"
"LI","2021-09-18",6,"inc case"
"LT","2021-09-18",1302,"inc case"
"LU","2021-09-18",0,"inc case"
"MT","2021-09-18",25,"inc case"
"NL","2021-09-18",1663,"inc case"
"NO","2021-09-18",570,"inc case"
"PL","2021-09-18",796,"inc case"
"PT","2021-09-18",939,"inc case"
"RO","2021-09-18",5388,"inc case"
"SK","2021-09-18",1100,"inc case"
"SI","2021-09-18",1248,"inc case"
"ES","2021-09-18",0,"inc case"
"SE","2021-09-18",0,"inc case"
"CH","2021-09-18",0,"inc case"
"GB","2021-09-18",29438,"inc case"
"AT","2021-09-19",2028,"inc case"
"BE","2021-09-19",0,"inc case"
"BG","2021-09-19",458,"inc case"
"HR","2021-09-19",875,"inc case"
"CY","2021-09-19",140,"inc case"
"CZ","2021-09-19",304,"inc case"
"DK","2021-09-19",252,"inc case"
"EE","2021-09-19",462,"inc case"
"FI","2021-09-19",240,"inc case"
"FR","2021-09-19",5814,"inc case"
"DE","2021-09-19",0,"inc case"
"GR","2021-09-19",1286,"inc case"
"HU","2021-09-19",0,"inc case"
"IS","2021-09-19",0,"inc case"
"IE","2021-09-19",1224,"inc case"
"IT","2021-09-19",3836,"inc case"
"LV","2021-09-19",404,"inc case"
"LI","2021-09-19",7,"inc case"
"LT","2021-09-19",1083,"inc case"
"LU","2021-09-19",0,"inc case"
"MT","2021-09-19",20,"inc case"
"NL","2021-09-19",1326,"inc case"
"NO","2021-09-19",474,"inc case"
"PL","2021-09-19",540,"inc case"
"PT","2021-09-19",677,"inc case"
"RO","2021-09-19",3817,"inc case"
"SK","2021-09-19",916,"inc case"
"SI","2021-09-19",544,"inc case"
"ES","2021-09-19",0,"inc case"
"SE","2021-09-19",0,"inc case"
"CH","2021-09-19",0,"inc case"
"GB","2021-09-19",29007,"inc case"
"AT","2021-09-20",1429,"inc case"
"BE","2021-09-20",5071,"inc case"
"BG","2021-09-20",2360,"inc case"
"HR","2021-09-20",264,"inc case"
"CY","2021-09-20",94,"inc case"
"CZ","2021-09-20",182,"inc case"
"DK","2021-09-20",268,"inc case"
"EE","2021-09-20",366,"inc case"
"FI","2021-09-20",285,"inc case"
"FR","2021-09-20",0,"inc case"
"DE","2021-09-20",19974,"inc case"
"GR","2021-09-20",2124,"inc case"
"HU","2021-09-20",1072,"inc case"
"IS","2021-09-20",67,"inc case"
"IE","2021-09-20",1150,"inc case"
"IT","2021-09-20",2405,"inc case"
"LV","2021-09-20",189,"inc case"
"LI","2021-09-20",1,"inc case"
"LT","2021-09-20",779,"inc case"
"LU","2021-09-20",151,"inc case"
"MT","2021-09-20",22,"inc case"
"NL","2021-09-20",1664,"inc case"
"NO","2021-09-20",679,"inc case"
"PL","2021-09-20",364,"inc case"
"PT","2021-09-20",272,"inc case"
"RO","2021-09-20",3342,"inc case"
"SK","2021-09-20",311,"inc case"
"SI","2021-09-20",291,"inc case"
"ES","2021-09-20",5988,"inc case"
"SE","2021-09-20",0,"inc case"
"CH","2021-09-20",4033,"inc case"
"GB","2021-09-20",35702,"inc case"
"AT","2021-09-21",1339,"inc case"
"BE","2021-09-21",1797,"inc case"
"BG","2021-09-21",2192,"inc case"
"HR","2021-09-21",1037,"inc case"
"CY","2021-09-21",156,"inc case"
"CZ","2021-09-21",487,"inc case"
"DK","2021-09-21",344,"inc case"
"EE","2021-09-21",463,"inc case"
"FI","2021-09-21",489,"inc case"
"FR","2021-09-21",6648,"inc case"
"DE","2021-09-21",4664,"inc case"
"GR","2021-09-21",3688,"inc case"
"HU","2021-09-21",289,"inc case"
"IS","2021-09-21",47,"inc case"
"IE","2021-09-21",1420,"inc case"
"IT","2021-09-21",3374,"inc case"
"LV","2021-09-21",494,"inc case"
"LI","2021-09-21",8,"inc case"
"LT","2021-09-21",1029,"inc case"
"LU","2021-09-21",101,"inc case"
"MT","2021-09-21",24,"inc case"
"NL","2021-09-21",1900,"inc case"
"NO","2021-09-21",484,"inc case"
"PL","2021-09-21",709,"inc case"
"PT","2021-09-21",780,"inc case"
"RO","2021-09-21",6789,"inc case"
"SK","2021-09-21",1248,"inc case"
"SI","2021-09-21",1309,"inc case"
"ES","2021-09-21",2450,"inc case"
"SE","2021-09-21",1986,"inc case"
"CH","2021-09-21",1236,"inc case"
"GB","2021-09-21",31095,"inc case"
"AT","2021-09-22",1378,"inc case"
"BE","2021-09-22",2554,"inc case"
"BG","2021-09-22",850,"inc case"
"HR","2021-09-22",1812,"inc case"
"CY","2021-09-22",117,"inc case"
"CZ","2021-09-22",597,"inc case"
"DK","2021-09-22",346,"inc case"
"EE","2021-09-22",687,"inc case"
"FI","2021-09-22",489,"inc case"
"FR","2021-09-22",6408,"inc case"
"DE","2021-09-22",10454,"inc case"
"GR","2021-09-22",2325,"inc case"
"HU","2021-09-22",501,"inc case"
