"location","time_idx","value","target"
"CH","2020-02-14",0,"inc death"
"GB","2020-02-14",0,"inc death"
"AT","2020-02-15",0,"inc death"
"BE","2020-02-15",0,"inc death"
"BG","2020-02-15",0,"inc death"
"HR","2020-02-15",0,"inc death"
"CY","2020-02-15",0,"inc death"
"CZ","2020-02-15",0,"inc death"
"DK","2020-02-15",0,"inc death"
"EE","2020-02-15",0,"inc death"
"FI","2020-02-15",0,"inc death"
"FR","2020-02-15",1,"inc death"
"DE","2020-02-15",0,"inc death"
"GR","2020-02-15",0,"inc death"
"HU","2020-02-15",0,"inc death"
"IS","2020-02-15",0,"inc death"
"IE","2020-02-15",0,"inc death"
"IT","2020-02-15",0,"inc death"
"LV","2020-02-15",0,"inc death"
"LI","2020-02-15",0,"inc death"
"LT","2020-02-15",0,"inc death"
"LU","2020-02-15",0,"inc death"
"MT","2020-02-15",0,"inc death"
"NL","2020-02-15",0,"inc death"
"NO","2020-02-15",0,"inc death"
"PL","2020-02-15",0,"inc death"
"PT","2020-02-15",0,"inc death"
"RO","2020-02-15",0,"inc death"
"SK","2020-02-15",0,"inc death"
"SI","2020-02-15",0,"inc death"
"ES","2020-02-15",0,"inc death"
"SE","2020-02-15",0,"inc death"
"CH","2020-02-15",0,"inc death"
"GB","2020-02-15",0,"inc death"
"AT","2020-02-16",0,"inc death"
"BE","2020-02-16",0,"inc death"
"BG","2020-02-16",0,"inc death"
"HR","2020-02-16",0,"inc death"
"CY","2020-02-16",0,"inc death"
"CZ","2020-02-16",0,"inc death"
"DK","2020-02-16",0,"inc death"
"EE","2020-02-16",0,"inc death"
"FI","2020-02-16",0,"inc death"
"FR","2020-02-16",0,"inc death"
"DE","2020-02-16",0,"inc death"
"GR","2020-02-16",0,"inc death"
"HU","2020-02-16",0,"inc death"
"IS","2020-02-16",0,"inc death"
"IE","2020-02-16",0,"inc death"
"IT","2020-02-16",0,"inc death"
"LV","2020-02-16",0,"inc death"
"LI","2020-02-16",0,"inc death"
"LT","2020-02-16",0,"inc death"
"LU","2020-02-16",0,"inc death"
"MT","2020-02-16",0,"inc death"
"NL","2020-02-16",0,"inc death"
"NO","2020-02-16",0,"inc death"
"PL","2020-02-16",0,"inc death"
"PT","2020-02-16",0,"inc death"
"RO","2020-02-16",0,"inc death"
"SK","2020-02-16",0,"inc death"
"SI","2020-02-16",0,"inc death"
"ES","2020-02-16",0,"inc death"
"SE","2020-02-16",0,"inc death"
"CH","2020-02-16",0,"inc death"
"GB","2020-02-16",0,"inc death"
"AT","2020-02-17",0,"inc death"
"BE","2020-02-17",0,"inc death"
"BG","2020-02-17",0,"inc death"
"HR","2020-02-17",0,"inc death"
"CY","2020-02-17",0,"inc death"
"CZ","2020-02-17",0,"inc death"
"DK","2020-02-17",0,"inc death"
"EE","2020-02-17",0,"inc death"
"FI","2020-02-17",0,"inc death"
"FR","2020-02-17",0,"inc death"
"DE","2020-02-17",0,"inc death"
"GR","2020-02-17",0,"inc death"
"HU","2020-02-17",0,"inc death"
"IS","2020-02-17",0,"inc death"
"IE","2020-02-17",0,"inc death"
"IT","2020-02-17",0,"inc death"
"LV","2020-02-17",0,"inc death"
"LI","2020-02-17",0,"inc death"
"LT","2020-02-17",0,"inc death"
"LU","2020-02-17",0,"inc death"
"MT","2020-02-17",0,"inc death"
"NL","2020-02-17",0,"inc death"
"NO","2020-02-17",0,"inc death"
"PL","2020-02-17",0,"inc death"
"PT","2020-02-17",0,"inc death"
"RO","2020-02-17",0,"inc death"
"SK","2020-02-17",0,"inc death"
"SI","2020-02-17",0,"inc death"
"ES","2020-02-17",0,"inc death"
"SE","2020-02-17",0,"inc death"
"CH","2020-02-17",0,"inc death"
"GB","2020-02-17",0,"inc death"
"AT","2020-02-18",0,"inc death"
"BE","2020-02-18",0,"inc death"
"BG","2020-02-18",0,"inc death"
"HR","2020-02-18",0,"inc death"
"CY","2020-02-18",0,"inc death"
"CZ","2020-02-18",0,"inc death"
"DK","2020-02-18",0,"inc death"
"EE","2020-02-18",0,"inc death"
"FI","2020-02-18",0,"inc death"
"FR","2020-02-18",0,"inc death"
"DE","2020-02-18",0,"inc death"
"GR","2020-02-18",0,"inc death"
"HU","2020-02-18",0,"inc death"
"IS","2020-02-18",0,"inc death"
"IE","2020-02-18",0,"inc death"
"IT","2020-02-18",0,"inc death"
"LV","2020-02-18",0,"inc death"
"LI","2020-02-18",0,"inc death"
"LT","2020-02-18",0,"inc death"
"LU","2020-02-18",0,"inc death"
"MT","2020-02-18",0,"inc death"
"NL","2020-02-18",0,"inc death"
"NO","2020-02-18",0,"inc death"
"PL","2020-02-18",0,"inc death"
"PT","2020-02-18",0,"inc death"
"RO","2020-02-18",0,"inc death"
"SK","2020-02-18",0,"inc death"
"SI","2020-02-18",0,"inc death"
"ES","2020-02-18",0,"inc death"
"SE","2020-02-18",0,"inc death"
"CH","2020-02-18",0,"inc death"
"GB","2020-02-18",0,"inc death"
"AT","2020-02-19",0,"inc death"
"BE","2020-02-19",0,"inc death"
"BG","2020-02-19",0,"inc death"
"HR","2020-02-19",0,"inc death"
"CY","2020-02-19",0,"inc death"
"CZ","2020-02-19",0,"inc death"
"DK","2020-02-19",0,"inc death"
"EE","2020-02-19",0,"inc death"
"FI","2020-02-19",0,"inc death"
"FR","2020-02-19",0,"inc death"
"DE","2020-02-19",0,"inc death"
"GR","2020-02-19",0,"inc death"
"HU","2020-02-19",0,"inc death"
"IS","2020-02-19",0,"inc death"
"IE","2020-02-19",0,"inc death"
"IT","2020-02-19",0,"inc death"
"LV","2020-02-19",0,"inc death"
"LI","2020-02-19",0,"inc death"
"LT","2020-02-19",0,"inc death"
"LU","2020-02-19",0,"inc death"
"MT","2020-02-19",0,"inc death"
"NL","2020-02-19",0,"inc death"
"NO","2020-02-19",0,"inc death"
"PL","2020-02-19",0,"inc death"
"PT","2020-02-19",0,"inc death"
"RO","2020-02-19",0,"inc death"
"SK","2020-02-19",0,"inc death"
"SI","2020-02-19",0,"inc death"
"ES","2020-02-19",0,"inc death"
"SE","2020-02-19",0,"inc death"
"CH","2020-02-19",0,"inc death"
"GB","2020-02-19",0,"inc death"
"AT","2020-02-20",0,"inc death"
"BE","2020-02-20",0,"inc death"
"BG","2020-02-20",0,"inc death"
"HR","2020-02-20",0,"inc death"
"CY","2020-02-20",0,"inc death"
"CZ","2020-02-20",0,"inc death"
"DK","2020-02-20",0,"inc death"
"EE","2020-02-20",0,"inc death"
"FI","2020-02-20",0,"inc death"
"FR","2020-02-20",0,"inc death"
"DE","2020-02-20",0,"inc death"
"GR","2020-02-20",0,"inc death"
"HU","2020-02-20",0,"inc death"
"IS","2020-02-20",0,"inc death"
"IE","2020-02-20",0,"inc death"
"IT","2020-02-20",0,"inc death"
"LV","2020-02-20",0,"inc death"
"LI","2020-02-20",0,"inc death"
"LT","2020-02-20",0,"inc death"
"LU","2020-02-20",0,"inc death"
"MT","2020-02-20",0,"inc death"
"NL","2020-02-20",0,"inc death"
"NO","2020-02-20",0,"inc death"
"PL","2020-02-20",0,"inc death"
"PT","2020-02-20",0,"inc death"
"RO","2020-02-20",0,"inc death"
"SK","2020-02-20",0,"inc death"
"SI","2020-02-20",0,"inc death"
"ES","2020-02-20",0,"inc death"
"SE","2020-02-20",0,"inc death"
"CH","2020-02-20",0,"inc death"
"GB","2020-02-20",0,"inc death"
"AT","2020-02-21",0,"inc death"
"BE","2020-02-21",0,"inc death"
"BG","2020-02-21",0,"inc death"
"HR","2020-02-21",0,"inc death"
"CY","2020-02-21",0,"inc death"
"CZ","2020-02-21",0,"inc death"
"DK","2020-02-21",0,"inc death"
"EE","2020-02-21",0,"inc death"
"FI","2020-02-21",0,"inc death"
"FR","2020-02-21",0,"inc death"
"DE","2020-02-21",0,"inc death"
"GR","2020-02-21",0,"inc death"
"HU","2020-02-21",0,"inc death"
"IS","2020-02-21",0,"inc death"
"IE","2020-02-21",0,"inc death"
"IT","2020-02-21",1,"inc death"
"LV","2020-02-21",0,"inc death"
"LI","2020-02-21",0,"inc death"
"LT","2020-02-21",0,"inc death"
"LU","2020-02-21",0,"inc death"
"MT","2020-02-21",0,"inc death"
"NL","2020-02-21",0,"inc death"
"NO","2020-02-21",0,"inc death"
"PL","2020-02-21",0,"inc death"
"PT","2020-02-21",0,"inc death"
"RO","2020-02-21",0,"inc death"
"SK","2020-02-21",0,"inc death"
"SI","2020-02-21",0,"inc death"
"ES","2020-02-21",0,"inc death"
"SE","2020-02-21",0,"inc death"
"CH","2020-02-21",0,"inc death"
"GB","2020-02-21",0,"inc death"
"AT","2020-02-22",0,"inc death"
"BE","2020-02-22",0,"inc death"
"BG","2020-02-22",0,"inc death"
"HR","2020-02-22",0,"inc death"
"CY","2020-02-22",0,"inc death"
"CZ","2020-02-22",0,"inc death"
"DK","2020-02-22",0,"inc death"
"EE","2020-02-22",0,"inc death"
"FI","2020-02-22",0,"inc death"
"FR","2020-02-22",0,"inc death"
"DE","2020-02-22",0,"inc death"
"GR","2020-02-22",0,"inc death"
"HU","2020-02-22",0,"inc death"
"IS","2020-02-22",0,"inc death"
"IE","2020-02-22",0,"inc death"
"IT","2020-02-22",1,"inc death"
"LV","2020-02-22",0,"inc death"
"LI","2020-02-22",0,"inc death"
"LT","2020-02-22",0,"inc death"
"LU","2020-02-22",0,"inc death"
"MT","2020-02-22",0,"inc death"
"NL","2020-02-22",0,"inc death"
"NO","2020-02-22",0,"inc death"
"PL","2020-02-22",0,"inc death"
"PT","2020-02-22",0,"inc death"
"RO","2020-02-22",0,"inc death"
"SK","2020-02-22",0,"inc death"
"SI","2020-02-22",0,"inc death"
"ES","2020-02-22",0,"inc death"
"SE","2020-02-22",0,"inc death"
"CH","2020-02-22",0,"inc death"
"GB","2020-02-22",1,"inc death"
"AT","2020-02-23",0,"inc death"
"BE","2020-02-23",0,"inc death"
"BG","2020-02-23",0,"inc death"
"HR","2020-02-23",0,"inc death"
"CY","2020-02-23",0,"inc death"
"CZ","2020-02-23",0,"inc death"
"DK","2020-02-23",0,"inc death"
"EE","2020-02-23",0,"inc death"
"FI","2020-02-23",0,"inc death"
"FR","2020-02-23",0,"inc death"
"DE","2020-02-23",0,"inc death"
"GR","2020-02-23",0,"inc death"
"HU","2020-02-23",0,"inc death"
"IS","2020-02-23",0,"inc death"
"IE","2020-02-23",0,"inc death"
"IT","2020-02-23",1,"inc death"
"LV","2020-02-23",0,"inc death"
"LI","2020-02-23",0,"inc death"
"LT","2020-02-23",0,"inc death"
"LU","2020-02-23",0,"inc death"
"MT","2020-02-23",0,"inc death"
"NL","2020-02-23",0,"inc death"
"NO","2020-02-23",0,"inc death"
"PL","2020-02-23",0,"inc death"
"PT","2020-02-23",0,"inc death"
"RO","2020-02-23",0,"inc death"
"SK","2020-02-23",0,"inc death"
"SI","2020-02-23",0,"inc death"
"ES","2020-02-23",0,"inc death"
"SE","2020-02-23",0,"inc death"
"CH","2020-02-23",0,"inc death"
"GB","2020-02-23",0,"inc death"
"AT","2020-02-24",0,"inc death"
"BE","2020-02-24",0,"inc death"
"BG","2020-02-24",0,"inc death"
"HR","2020-02-24",0,"inc death"
"CY","2020-02-24",0,"inc death"
"CZ","2020-02-24",0,"inc death"
"DK","2020-02-24",0,"inc death"
"EE","2020-02-24",0,"inc death"
"FI","2020-02-24",0,"inc death"
"FR","2020-02-24",0,"inc death"
"DE","2020-02-24",0,"inc death"
"GR","2020-02-24",0,"inc death"
"HU","2020-02-24",0,"inc death"
"IS","2020-02-24",0,"inc death"
"IE","2020-02-24",0,"inc death"
"IT","2020-02-24",4,"inc death"
"LV","2020-02-24",0,"inc death"
"LI","2020-02-24",0,"inc death"
"LT","2020-02-24",0,"inc death"
"LU","2020-02-24",0,"inc death"
"MT","2020-02-24",0,"inc death"
"NL","2020-02-24",0,"inc death"
"NO","2020-02-24",0,"inc death"
"PL","2020-02-24",0,"inc death"
"PT","2020-02-24",0,"inc death"
"RO","2020-02-24",0,"inc death"
"SK","2020-02-24",0,"inc death"
"SI","2020-02-24",0,"inc death"
"ES","2020-02-24",0,"inc death"
"SE","2020-02-24",0,"inc death"
"CH","2020-02-24",0,"inc death"
"GB","2020-02-24",0,"inc death"
"AT","2020-02-25",0,"inc death"
"BE","2020-02-25",0,"inc death"
"BG","2020-02-25",0,"inc death"
"HR","2020-02-25",0,"inc death"
"CY","2020-02-25",0,"inc death"
"CZ","2020-02-25",0,"inc death"
"DK","2020-02-25",0,"inc death"
"EE","2020-02-25",0,"inc death"
"FI","2020-02-25",0,"inc death"
"FR","2020-02-25",0,"inc death"
"DE","2020-02-25",0,"inc death"
"GR","2020-02-25",0,"inc death"
"HU","2020-02-25",0,"inc death"
"IS","2020-02-25",0,"inc death"
"IE","2020-02-25",0,"inc death"
"IT","2020-02-25",3,"inc death"
"LV","2020-02-25",0,"inc death"
"LI","2020-02-25",0,"inc death"
"LT","2020-02-25",0,"inc death"
"LU","2020-02-25",0,"inc death"
"MT","2020-02-25",0,"inc death"
"NL","2020-02-25",0,"inc death"
"NO","2020-02-25",0,"inc death"
"PL","2020-02-25",0,"inc death"
"PT","2020-02-25",0,"inc death"
"RO","2020-02-25",0,"inc death"
"SK","2020-02-25",0,"inc death"
"SI","2020-02-25",0,"inc death"
"ES","2020-02-25",0,"inc death"
"SE","2020-02-25",0,"inc death"
"CH","2020-02-25",0,"inc death"
"GB","2020-02-25",0,"inc death"
"AT","2020-02-26",0,"inc death"
"BE","2020-02-26",0,"inc death"
"BG","2020-02-26",0,"inc death"
"HR","2020-02-26",0,"inc death"
"CY","2020-02-26",0,"inc death"
"CZ","2020-02-26",0,"inc death"
"DK","2020-02-26",0,"inc death"
"EE","2020-02-26",0,"inc death"
"FI","2020-02-26",0,"inc death"
"FR","2020-02-26",1,"inc death"
"DE","2020-02-26",0,"inc death"
"GR","2020-02-26",0,"inc death"
"HU","2020-02-26",0,"inc death"
"IS","2020-02-26",0,"inc death"
"IE","2020-02-26",0,"inc death"
"IT","2020-02-26",2,"inc death"
"LV","2020-02-26",0,"inc death"
"LI","2020-02-26",0,"inc death"
"LT","2020-02-26",0,"inc death"
"LU","2020-02-26",0,"inc death"
"MT","2020-02-26",0,"inc death"
"NL","2020-02-26",0,"inc death"
"NO","2020-02-26",0,"inc death"
"PL","2020-02-26",0,"inc death"
"PT","2020-02-26",0,"inc death"
"RO","2020-02-26",0,"inc death"
"SK","2020-02-26",0,"inc death"
"SI","2020-02-26",0,"inc death"
"ES","2020-02-26",0,"inc death"
"SE","2020-02-26",0,"inc death"
"CH","2020-02-26",0,"inc death"
"GB","2020-02-26",0,"inc death"
"AT","2020-02-27",0,"inc death"
"BE","2020-02-27",0,"inc death"
"BG","2020-02-27",0,"inc death"
"HR","2020-02-27",0,"inc death"
"CY","2020-02-27",0,"inc death"
"CZ","2020-02-27",0,"inc death"
"DK","2020-02-27",0,"inc death"
"EE","2020-02-27",0,"inc death"
"FI","2020-02-27",0,"inc death"
"FR","2020-02-27",0,"inc death"
"DE","2020-02-27",0,"inc death"
"GR","2020-02-27",0,"inc death"
"HU","2020-02-27",0,"inc death"
"IS","2020-02-27",0,"inc death"
"IE","2020-02-27",0,"inc death"
"IT","2020-02-27",5,"inc death"
"LV","2020-02-27",0,"inc death"
"LI","2020-02-27",0,"inc death"
"LT","2020-02-27",0,"inc death"
"LU","2020-02-27",0,"inc death"
"MT","2020-02-27",0,"inc death"
"NL","2020-02-27",0,"inc death"
"NO","2020-02-27",0,"inc death"
"PL","2020-02-27",0,"inc death"
"PT","2020-02-27",0,"inc death"
"RO","2020-02-27",0,"inc death"
"SK","2020-02-27",0,"inc death"
"SI","2020-02-27",0,"inc death"
"ES","2020-02-27",0,"inc death"
"SE","2020-02-27",0,"inc death"
"CH","2020-02-27",0,"inc death"
"GB","2020-02-27",0,"inc death"
"AT","2020-02-28",0,"inc death"
"BE","2020-02-28",0,"inc death"
"BG","2020-02-28",0,"inc death"
"HR","2020-02-28",0,"inc death"
"CY","2020-02-28",0,"inc death"
"CZ","2020-02-28",0,"inc death"
"DK","2020-02-28",0,"inc death"
"EE","2020-02-28",0,"inc death"
"FI","2020-02-28",0,"inc death"
"FR","2020-02-28",0,"inc death"
"DE","2020-02-28",0,"inc death"
"GR","2020-02-28",0,"inc death"
"HU","2020-02-28",0,"inc death"
"IS","2020-02-28",0,"inc death"
"IE","2020-02-28",0,"inc death"
"IT","2020-02-28",4,"inc death"
"LV","2020-02-28",0,"inc death"
"LI","2020-02-28",0,"inc death"
"LT","2020-02-28",0,"inc death"
"LU","2020-02-28",0,"inc death"
"MT","2020-02-28",0,"inc death"
"NL","2020-02-28",0,"inc death"
"NO","2020-02-28",0,"inc death"
"PL","2020-02-28",0,"inc death"
"PT","2020-02-28",0,"inc death"
"RO","2020-02-28",0,"inc death"
"SK","2020-02-28",0,"inc death"
"SI","2020-02-28",0,"inc death"
"ES","2020-02-28",0,"inc death"
"SE","2020-02-28",0,"inc death"
"CH","2020-02-28",0,"inc death"
"GB","2020-02-28",0,"inc death"
"AT","2020-02-29",0,"inc death"
"BE","2020-02-29",0,"inc death"
"BG","2020-02-29",0,"inc death"
"HR","2020-02-29",0,"inc death"
"CY","2020-02-29",0,"inc death"
"CZ","2020-02-29",0,"inc death"
"DK","2020-02-29",0,"inc death"
"EE","2020-02-29",0,"inc death"
"FI","2020-02-29",0,"inc death"
"FR","2020-02-29",0,"inc death"
"DE","2020-02-29",0,"inc death"
"GR","2020-02-29",0,"inc death"
"HU","2020-02-29",0,"inc death"
"IS","2020-02-29",0,"inc death"
"IE","2020-02-29",0,"inc death"
"IT","2020-02-29",8,"inc death"
"LV","2020-02-29",0,"inc death"
"LI","2020-02-29",0,"inc death"
"LT","2020-02-29",0,"inc death"
"LU","2020-02-29",0,"inc death"
"MT","2020-02-29",0,"inc death"
"NL","2020-02-29",0,"inc death"
"NO","2020-02-29",0,"inc death"
"PL","2020-02-29",0,"inc death"
"PT","2020-02-29",0,"inc death"
"RO","2020-02-29",0,"inc death"
"SK","2020-02-29",0,"inc death"
"SI","2020-02-29",0,"inc death"
"ES","2020-02-29",0,"inc death"
"SE","2020-02-29",0,"inc death"
"CH","2020-02-29",0,"inc death"
"GB","2020-02-29",0,"inc death"
"AT","2020-03-01",0,"inc death"
"BE","2020-03-01",0,"inc death"
"BG","2020-03-01",0,"inc death"
"HR","2020-03-01",0,"inc death"
"CY","2020-03-01",0,"inc death"
"CZ","2020-03-01",0,"inc death"
"DK","2020-03-01",0,"inc death"
"EE","2020-03-01",0,"inc death"
"FI","2020-03-01",0,"inc death"
"FR","2020-03-01",0,"inc death"
"DE","2020-03-01",0,"inc death"
"GR","2020-03-01",0,"inc death"
"HU","2020-03-01",0,"inc death"
"IS","2020-03-01",0,"inc death"
"IE","2020-03-01",0,"inc death"
"IT","2020-03-01",5,"inc death"
"LV","2020-03-01",0,"inc death"
"LI","2020-03-01",0,"inc death"
"LT","2020-03-01",0,"inc death"
"LU","2020-03-01",0,"inc death"
"MT","2020-03-01",0,"inc death"
"NL","2020-03-01",0,"inc death"
"NO","2020-03-01",0,"inc death"
"PL","2020-03-01",0,"inc death"
"PT","2020-03-01",0,"inc death"
"RO","2020-03-01",0,"inc death"
"SK","2020-03-01",0,"inc death"
"SI","2020-03-01",0,"inc death"
"ES","2020-03-01",0,"inc death"
"SE","2020-03-01",0,"inc death"
"CH","2020-03-01",0,"inc death"
"GB","2020-03-01",0,"inc death"
"AT","2020-03-02",0,"inc death"
"BE","2020-03-02",0,"inc death"
"BG","2020-03-02",0,"inc death"
"HR","2020-03-02",0,"inc death"
"CY","2020-03-02",0,"inc death"
"CZ","2020-03-02",0,"inc death"
"DK","2020-03-02",0,"inc death"
"EE","2020-03-02",0,"inc death"
"FI","2020-03-02",0,"inc death"
"FR","2020-03-02",1,"inc death"
"DE","2020-03-02",0,"inc death"
"GR","2020-03-02",0,"inc death"
"HU","2020-03-02",0,"inc death"
"IS","2020-03-02",0,"inc death"
"IE","2020-03-02",0,"inc death"
"IT","2020-03-02",18,"inc death"
"LV","2020-03-02",0,"inc death"
"LI","2020-03-02",0,"inc death"
"LT","2020-03-02",0,"inc death"
"LU","2020-03-02",0,"inc death"
"MT","2020-03-02",0,"inc death"
"NL","2020-03-02",0,"inc death"
"NO","2020-03-02",0,"inc death"
"PL","2020-03-02",0,"inc death"
"PT","2020-03-02",0,"inc death"
"RO","2020-03-02",0,"inc death"
"SK","2020-03-02",0,"inc death"
"SI","2020-03-02",0,"inc death"
"ES","2020-03-02",0,"inc death"
"SE","2020-03-02",0,"inc death"
"CH","2020-03-02",0,"inc death"
"GB","2020-03-02",1,"inc death"
"AT","2020-03-03",0,"inc death"
"BE","2020-03-03",0,"inc death"
"BG","2020-03-03",0,"inc death"
"HR","2020-03-03",0,"inc death"
"CY","2020-03-03",0,"inc death"
"CZ","2020-03-03",0,"inc death"
"DK","2020-03-03",0,"inc death"
"EE","2020-03-03",0,"inc death"
"FI","2020-03-03",0,"inc death"
"FR","2020-03-03",1,"inc death"
"DE","2020-03-03",0,"inc death"
"GR","2020-03-03",0,"inc death"
"HU","2020-03-03",0,"inc death"
"IS","2020-03-03",0,"inc death"
"IE","2020-03-03",0,"inc death"
"IT","2020-03-03",27,"inc death"
"LV","2020-03-03",0,"inc death"
"LI","2020-03-03",0,"inc death"
"LT","2020-03-03",0,"inc death"
"LU","2020-03-03",0,"inc death"
"MT","2020-03-03",0,"inc death"
"NL","2020-03-03",0,"inc death"
"NO","2020-03-03",0,"inc death"
"PL","2020-03-03",0,"inc death"
"PT","2020-03-03",0,"inc death"
"RO","2020-03-03",0,"inc death"
"SK","2020-03-03",0,"inc death"
"SI","2020-03-03",0,"inc death"
"ES","2020-03-03",1,"inc death"
"SE","2020-03-03",0,"inc death"
"CH","2020-03-03",0,"inc death"
"GB","2020-03-03",0,"inc death"
"AT","2020-03-04",0,"inc death"
"BE","2020-03-04",0,"inc death"
"BG","2020-03-04",0,"inc death"
"HR","2020-03-04",0,"inc death"
"CY","2020-03-04",0,"inc death"
"CZ","2020-03-04",0,"inc death"
"DK","2020-03-04",0,"inc death"
"EE","2020-03-04",0,"inc death"
"FI","2020-03-04",0,"inc death"
"FR","2020-03-04",0,"inc death"
"DE","2020-03-04",0,"inc death"
"GR","2020-03-04",0,"inc death"
"HU","2020-03-04",0,"inc death"
"IS","2020-03-04",0,"inc death"
"IE","2020-03-04",0,"inc death"
"IT","2020-03-04",28,"inc death"
"LV","2020-03-04",0,"inc death"
"LI","2020-03-04",0,"inc death"
"LT","2020-03-04",0,"inc death"
"LU","2020-03-04",0,"inc death"
"MT","2020-03-04",0,"inc death"
"NL","2020-03-04",0,"inc death"
"NO","2020-03-04",0,"inc death"
"PL","2020-03-04",0,"inc death"
"PT","2020-03-04",0,"inc death"
"RO","2020-03-04",0,"inc death"
"SK","2020-03-04",0,"inc death"
"SI","2020-03-04",0,"inc death"
"ES","2020-03-04",1,"inc death"
"SE","2020-03-04",0,"inc death"
"CH","2020-03-04",0,"inc death"
"GB","2020-03-04",1,"inc death"
"AT","2020-03-05",0,"inc death"
"BE","2020-03-05",0,"inc death"
"BG","2020-03-05",0,"inc death"
"HR","2020-03-05",0,"inc death"
"CY","2020-03-05",0,"inc death"
"CZ","2020-03-05",0,"inc death"
"DK","2020-03-05",0,"inc death"
"EE","2020-03-05",0,"inc death"
"FI","2020-03-05",0,"inc death"
"FR","2020-03-05",3,"inc death"
"DE","2020-03-05",0,"inc death"
"GR","2020-03-05",0,"inc death"
"HU","2020-03-05",0,"inc death"
"IS","2020-03-05",0,"inc death"
"IE","2020-03-05",0,"inc death"
"IT","2020-03-05",41,"inc death"
"LV","2020-03-05",0,"inc death"
"LI","2020-03-05",0,"inc death"
"LT","2020-03-05",0,"inc death"
"LU","2020-03-05",0,"inc death"
"MT","2020-03-05",0,"inc death"
"NL","2020-03-05",0,"inc death"
"NO","2020-03-05",0,"inc death"
"PL","2020-03-05",0,"inc death"
"PT","2020-03-05",0,"inc death"
"RO","2020-03-05",0,"inc death"
"SK","2020-03-05",0,"inc death"
"SI","2020-03-05",0,"inc death"
"ES","2020-03-05",1,"inc death"
"SE","2020-03-05",0,"inc death"
"CH","2020-03-05",0,"inc death"
"GB","2020-03-05",2,"inc death"
"AT","2020-03-06",0,"inc death"
"BE","2020-03-06",0,"inc death"
"BG","2020-03-06",0,"inc death"
"HR","2020-03-06",0,"inc death"
"CY","2020-03-06",0,"inc death"
"CZ","2020-03-06",0,"inc death"
"DK","2020-03-06",0,"inc death"
"EE","2020-03-06",0,"inc death"
"FI","2020-03-06",0,"inc death"
"FR","2020-03-06",2,"inc death"
"DE","2020-03-06",0,"inc death"
"GR","2020-03-06",0,"inc death"
"HU","2020-03-06",0,"inc death"
"IS","2020-03-06",0,"inc death"
"IE","2020-03-06",0,"inc death"
"IT","2020-03-06",49,"inc death"
"LV","2020-03-06",0,"inc death"
"LI","2020-03-06",0,"inc death"
"LT","2020-03-06",0,"inc death"
"LU","2020-03-06",0,"inc death"
"MT","2020-03-06",0,"inc death"
"NL","2020-03-06",1,"inc death"
"NO","2020-03-06",0,"inc death"
"PL","2020-03-06",0,"inc death"
"PT","2020-03-06",0,"inc death"
"RO","2020-03-06",0,"inc death"
"SK","2020-03-06",0,"inc death"
"SI","2020-03-06",0,"inc death"
"ES","2020-03-06",2,"inc death"
